longitude,latitude,population,ocean_proximity,cluster
-116.95,32.81,1513.0,<1H OCEAN,0
-116.95,32.82,1904.0,<1H OCEAN,0
-116.97,32.83,3183.0,<1H OCEAN,0
-116.99,32.83,3687.0,<1H OCEAN,0
-116.99,32.85,3025.0,<1H OCEAN,0
-116.98,32.85,3321.0,<1H OCEAN,0
-117.01,32.83,7302.0,<1H OCEAN,0
-117.01,32.84,901.0,<1H OCEAN,0
-117.02,32.84,2263.0,<1H OCEAN,0
-116.96,32.85,5247.0,<1H OCEAN,0
-116.96,32.86,1681.0,<1H OCEAN,0
-116.96,32.87,2531.0,<1H OCEAN,0
-116.98,32.88,4048.0,<1H OCEAN,0
-116.98,32.86,1236.0,<1H OCEAN,0
-116.98,32.86,4383.0,<1H OCEAN,0
-117.0,32.87,6296.0,<1H OCEAN,0
-117.01,32.85,1401.0,<1H OCEAN,0
-117.0,32.85,950.0,<1H OCEAN,0
-116.95,32.83,6389.0,<1H OCEAN,0
-116.95,32.84,752.0,<1H OCEAN,0
-116.93,32.85,1872.0,<1H OCEAN,0
-116.93,32.85,2770.0,<1H OCEAN,0
-116.94,32.85,599.0,<1H OCEAN,0
-116.94,32.84,778.0,<1H OCEAN,0
-116.94,32.83,872.0,<1H OCEAN,0
-116.88,32.86,1527.0,<1H OCEAN,0
-116.86,32.87,2630.0,<1H OCEAN,0
-116.84,32.86,1211.0,<1H OCEAN,4
-116.89,32.85,652.0,<1H OCEAN,0
-116.91,32.87,1690.0,<1H OCEAN,0
-116.91,32.86,2310.0,<1H OCEAN,0
-116.91,32.86,1633.0,<1H OCEAN,0
-116.92,32.86,1472.0,<1H OCEAN,0
-116.93,32.83,1463.0,<1H OCEAN,0
-116.93,32.83,684.0,<1H OCEAN,0
-116.92,32.82,1278.0,<1H OCEAN,0
-116.92,32.85,767.0,<1H OCEAN,0
-116.92,32.84,2188.0,<1H OCEAN,0
-116.91,32.83,2515.0,<1H OCEAN,0
-116.92,32.82,1458.0,<1H OCEAN,0
-116.91,32.85,2255.0,<1H OCEAN,0
-116.89,32.85,1757.0,<1H OCEAN,0
-116.9,32.84,1864.0,<1H OCEAN,0
-116.89,32.82,1442.0,<1H OCEAN,0
-116.9,32.84,2104.0,<1H OCEAN,0
-116.91,32.82,1085.0,<1H OCEAN,0
-116.96,32.9,1507.0,<1H OCEAN,0
-116.94,32.89,1078.0,<1H OCEAN,0
-116.94,32.87,1480.0,<1H OCEAN,0
-116.93,32.87,1561.0,<1H OCEAN,0
-116.9,32.9,1621.0,<1H OCEAN,0
-116.84,32.92,536.0,<1H OCEAN,0
-117.05,33.01,1439.0,<1H OCEAN,0
-117.05,33.01,1468.0,<1H OCEAN,0
-117.04,33.01,314.0,<1H OCEAN,0
-117.03,33.0,2693.0,<1H OCEAN,0
-117.04,32.99,4413.0,<1H OCEAN,0
-117.04,32.98,640.0,<1H OCEAN,0
-117.06,32.99,713.0,<1H OCEAN,0
-117.05,32.97,4763.0,<1H OCEAN,0
-117.05,32.96,1992.0,<1H OCEAN,0
-117.04,32.97,3683.0,<1H OCEAN,0
-117.03,32.97,1935.0,<1H OCEAN,0
-117.03,32.96,1940.0,<1H OCEAN,0
-116.99,32.96,2748.0,<1H OCEAN,0
-117.02,32.95,1043.0,<1H OCEAN,0
-117.03,32.95,2456.0,<1H OCEAN,0
-117.05,32.95,1297.0,<1H OCEAN,0
-117.05,32.95,3013.0,<1H OCEAN,0
-117.06,33.02,279.0,<1H OCEAN,0
-117.06,33.01,726.0,<1H OCEAN,0
-117.07,33.01,588.0,<1H OCEAN,0
-117.07,33.02,715.0,<1H OCEAN,0
-117.06,33.04,667.0,<1H OCEAN,0
-117.06,33.03,678.0,<1H OCEAN,0
-117.07,33.03,2026.0,<1H OCEAN,0
-117.07,33.03,361.0,<1H OCEAN,0
-117.08,33.03,818.0,<1H OCEAN,0
-117.07,33.04,926.0,<1H OCEAN,0
-117.08,33.03,1283.0,<1H OCEAN,0
-117.08,33.03,463.0,<1H OCEAN,0
-117.08,33.03,761.0,<1H OCEAN,0
-117.09,33.03,1228.0,<1H OCEAN,0
-117.08,33.04,1193.0,<1H OCEAN,0
-117.15,33.02,5613.0,NEAR OCEAN,3
-117.1,32.97,2098.0,<1H OCEAN,0
-117.1,32.96,1134.0,<1H OCEAN,0
-117.05,33.05,2741.0,<1H OCEAN,0
-117.05,33.04,580.0,<1H OCEAN,0
-117.05,33.03,1639.0,<1H OCEAN,0
-117.05,33.03,32.0,<1H OCEAN,0
-117.06,33.02,994.0,<1H OCEAN,0
-117.05,33.02,388.0,<1H OCEAN,0
-117.01,33.04,1643.0,<1H OCEAN,0
-117.04,33.03,1083.0,<1H OCEAN,0
-117.01,32.99,1536.0,<1H OCEAN,0
-116.99,33.01,529.0,<1H OCEAN,0
-117.09,32.91,802.0,<1H OCEAN,3
-117.09,32.91,827.0,<1H OCEAN,0
-117.09,32.9,814.0,<1H OCEAN,0
-117.1,32.9,1047.0,<1H OCEAN,0
-117.11,32.9,705.0,<1H OCEAN,0
-117.11,32.91,855.0,<1H OCEAN,0
-117.08,32.91,690.0,<1H OCEAN,0
-117.08,32.93,6600.0,<1H OCEAN,0
-117.08,32.91,683.0,<1H OCEAN,0
-117.07,33.01,1917.0,<1H OCEAN,0
-117.06,33.01,904.0,<1H OCEAN,0
-117.07,33.0,2211.0,<1H OCEAN,0
-117.07,33.0,3775.0,<1H OCEAN,0
-117.08,33.01,2565.0,<1H OCEAN,0
-117.09,32.99,1037.0,<1H OCEAN,0
-117.09,32.99,1618.0,<1H OCEAN,0
-117.09,32.98,687.0,<1H OCEAN,0
-117.12,32.96,1444.0,<1H OCEAN,0
-117.11,32.97,850.0,<1H OCEAN,0
-117.1,33.0,7417.0,<1H OCEAN,0
-117.11,32.95,2223.0,<1H OCEAN,0
-117.12,32.95,1723.0,<1H OCEAN,0
-117.12,32.96,1526.0,<1H OCEAN,0
-117.12,32.95,4438.0,<1H OCEAN,0
-117.08,32.97,7644.0,<1H OCEAN,0
-117.06,32.97,2412.0,<1H OCEAN,0
-117.25,33.06,4194.0,NEAR OCEAN,3
-117.25,33.05,1387.0,NEAR OCEAN,3
-117.26,33.05,1057.0,NEAR OCEAN,3
-117.26,33.06,1226.0,NEAR OCEAN,3
-117.24,33.05,1559.0,NEAR OCEAN,3
-117.24,33.05,2588.0,NEAR OCEAN,3
-117.2,33.07,4496.0,NEAR OCEAN,3
-117.16,33.06,770.0,NEAR OCEAN,3
-117.21,33.03,1020.0,NEAR OCEAN,3
-117.18,33.02,1364.0,NEAR OCEAN,3
-117.21,33.02,1032.0,NEAR OCEAN,3
-117.23,33.01,1541.0,NEAR OCEAN,3
-117.26,32.97,1088.0,NEAR OCEAN,3
-117.26,32.96,710.0,NEAR OCEAN,3
-117.26,32.95,650.0,NEAR OCEAN,3
-117.26,32.95,1947.0,NEAR OCEAN,3
-117.3,32.96,380.0,NEAR OCEAN,3
-117.25,33.01,1454.0,NEAR OCEAN,3
-117.24,33.0,795.0,NEAR OCEAN,3
-117.23,32.99,1011.0,NEAR OCEAN,3
-117.25,32.99,1478.0,NEAR OCEAN,3
-117.25,33.0,931.0,NEAR OCEAN,3
-117.26,33.0,1059.0,NEAR OCEAN,3
-117.27,33.0,1085.0,NEAR OCEAN,3
-117.31,33.0,665.0,NEAR OCEAN,3
-117.26,32.99,1532.0,NEAR OCEAN,3
-117.27,32.99,1273.0,NEAR OCEAN,3
-117.26,32.98,1690.0,NEAR OCEAN,3
-117.31,32.98,849.0,NEAR OCEAN,3
-117.27,32.98,351.0,NEAR OCEAN,3
-117.32,33.01,1619.0,NEAR OCEAN,3
-117.28,33.02,1251.0,NEAR OCEAN,3
-117.27,33.02,2450.0,NEAR OCEAN,3
-117.26,33.04,1088.0,NEAR OCEAN,3
-117.26,33.04,1433.0,NEAR OCEAN,3
-117.24,33.04,1412.0,NEAR OCEAN,3
-117.25,33.03,1319.0,NEAR OCEAN,3
-117.27,33.03,1108.0,NEAR OCEAN,3
-117.27,33.03,1104.0,NEAR OCEAN,3
-117.26,33.02,1724.0,NEAR OCEAN,3
-117.27,33.03,1356.0,NEAR OCEAN,3
-117.27,33.02,928.0,NEAR OCEAN,3
-117.29,33.05,672.0,NEAR OCEAN,3
-117.28,33.04,2471.0,NEAR OCEAN,3
-117.27,33.04,1302.0,NEAR OCEAN,3
-117.29,33.04,1281.0,NEAR OCEAN,3
-117.33,33.03,603.0,NEAR OCEAN,3
-117.3,33.07,1034.0,NEAR OCEAN,3
-117.29,33.08,1463.0,NEAR OCEAN,3
-117.27,33.08,1335.0,NEAR OCEAN,3
-117.29,33.06,1008.0,NEAR OCEAN,3
-117.28,33.06,2585.0,NEAR OCEAN,3
-117.27,33.06,1612.0,NEAR OCEAN,3
-117.27,33.05,1371.0,NEAR OCEAN,3
-117.3,33.08,1389.0,NEAR OCEAN,3
-117.34,33.06,815.0,NEAR OCEAN,3
-117.31,33.07,948.0,NEAR OCEAN,3
-117.3,33.07,2165.0,NEAR OCEAN,3
-117.3,33.06,870.0,NEAR OCEAN,3
-117.3,33.06,1049.0,NEAR OCEAN,3
-117.3,33.05,775.0,NEAR OCEAN,3
-117.33,33.17,4773.0,NEAR OCEAN,3
-117.34,33.16,1286.0,NEAR OCEAN,3
-117.33,33.16,1533.0,NEAR OCEAN,3
-117.32,33.15,5495.0,NEAR OCEAN,3
-117.32,33.12,936.0,NEAR OCEAN,3
-117.31,33.1,747.0,NEAR OCEAN,3
-117.29,33.13,224.0,NEAR OCEAN,3
-117.31,33.11,2904.0,NEAR OCEAN,3
-117.29,33.12,755.0,NEAR OCEAN,3
-117.29,33.1,2064.0,NEAR OCEAN,3
-117.28,33.1,1197.0,NEAR OCEAN,3
-117.35,33.17,2849.0,NEAR OCEAN,3
-117.34,33.16,610.0,NEAR OCEAN,3
-117.34,33.15,4163.0,NEAR OCEAN,3
-117.35,33.16,580.0,NEAR OCEAN,3
-117.35,33.16,902.0,NEAR OCEAN,3
-117.34,33.15,2111.0,NEAR OCEAN,3
-117.36,33.18,2372.0,NEAR OCEAN,3
-117.36,33.18,833.0,NEAR OCEAN,3
-117.35,33.17,812.0,NEAR OCEAN,3
-117.36,33.17,812.0,NEAR OCEAN,3
-117.37,33.18,855.0,NEAR OCEAN,3
-117.37,33.19,4729.0,NEAR OCEAN,3
-117.37,33.19,1138.0,NEAR OCEAN,3
-117.37,33.19,650.0,NEAR OCEAN,3
-117.37,33.19,486.0,NEAR OCEAN,3
-117.38,33.19,538.0,NEAR OCEAN,3
-117.38,33.14,1298.0,NEAR OCEAN,3
-117.38,33.19,1703.0,NEAR OCEAN,3
-117.38,33.2,1288.0,NEAR OCEAN,3
-117.37,33.2,845.0,NEAR OCEAN,3
-117.38,33.19,359.0,NEAR OCEAN,3
-117.38,33.2,974.0,NEAR OCEAN,3
-117.36,33.2,1190.0,NEAR OCEAN,3
-117.36,33.2,1323.0,NEAR OCEAN,3
-117.36,33.2,1405.0,NEAR OCEAN,3
-117.35,33.2,1793.0,NEAR OCEAN,3
-117.35,33.21,912.0,NEAR OCEAN,3
-117.34,33.21,1302.0,NEAR OCEAN,3
-117.35,33.2,700.0,NEAR OCEAN,3
-117.34,33.21,3015.0,NEAR OCEAN,3
-117.35,33.19,1189.0,NEAR OCEAN,3
-117.34,33.19,1533.0,NEAR OCEAN,3
-117.33,33.19,1827.0,NEAR OCEAN,3
-117.34,33.19,1654.0,NEAR OCEAN,3
-117.29,33.24,1823.0,<1H OCEAN,0
-117.3,33.23,1759.0,<1H OCEAN,0
-117.32,33.23,982.0,NEAR OCEAN,3
-117.31,33.24,792.0,<1H OCEAN,0
-117.32,33.22,1810.0,NEAR OCEAN,3
-117.33,33.22,855.0,NEAR OCEAN,3
-117.32,33.22,316.0,NEAR OCEAN,3
-117.33,33.21,424.0,NEAR OCEAN,3
-117.3,33.22,6666.0,NEAR OCEAN,3
-117.31,33.19,8738.0,NEAR OCEAN,3
-117.29,33.2,1428.0,NEAR OCEAN,3
-117.31,33.18,599.0,NEAR OCEAN,3
-117.29,33.19,4127.0,NEAR OCEAN,3
-117.28,33.2,2983.0,NEAR OCEAN,3
-117.37,33.22,1435.0,NEAR OCEAN,3
-117.35,33.23,934.0,NEAR OCEAN,3
-117.35,33.21,2051.0,NEAR OCEAN,3
-117.38,33.21,1514.0,NEAR OCEAN,3
-117.37,33.2,1425.0,NEAR OCEAN,3
-117.28,33.28,4049.0,<1H OCEAN,0
-117.25,33.3,1151.0,<1H OCEAN,0
-117.26,33.26,2582.0,<1H OCEAN,0
-117.3,33.26,1227.0,<1H OCEAN,0
-117.3,33.25,1456.0,<1H OCEAN,0
-117.31,33.25,2140.0,<1H OCEAN,0
-117.31,33.25,1843.0,<1H OCEAN,0
-117.32,33.25,1314.0,<1H OCEAN,0
-117.32,33.25,4399.0,<1H OCEAN,0
-117.34,33.23,2212.0,NEAR OCEAN,3
-117.33,33.23,1130.0,NEAR OCEAN,3
-117.33,33.23,1258.0,NEAR OCEAN,3
-117.33,33.24,2298.0,NEAR OCEAN,3
-117.42,33.35,35682.0,<1H OCEAN,0
-117.24,33.34,1354.0,<1H OCEAN,0
-117.22,33.36,1351.0,<1H OCEAN,0
-117.22,33.31,1193.0,<1H OCEAN,0
-117.21,33.34,2312.0,<1H OCEAN,0
-117.19,33.34,1104.0,<1H OCEAN,0
-117.17,33.34,1022.0,<1H OCEAN,0
-117.2,33.29,2778.0,<1H OCEAN,0
-117.17,33.28,862.0,<1H OCEAN,0
-117.25,33.38,2007.0,<1H OCEAN,0
-117.24,33.4,1322.0,<1H OCEAN,0
-117.23,33.38,1727.0,<1H OCEAN,0
-117.24,33.38,1696.0,<1H OCEAN,0
-117.25,33.38,1031.0,<1H OCEAN,0
-117.25,33.39,1425.0,<1H OCEAN,0
-117.26,33.37,1440.0,<1H OCEAN,0
-117.25,33.37,1687.0,<1H OCEAN,0
-117.24,33.37,2436.0,<1H OCEAN,0
-117.24,33.36,1250.0,<1H OCEAN,0
-117.25,33.36,2833.0,<1H OCEAN,0
-117.34,33.46,848.0,<1H OCEAN,0
-117.19,33.41,1301.0,<1H OCEAN,0
-117.14,33.39,1931.0,<1H OCEAN,0
-117.2,33.38,2350.0,<1H OCEAN,0
-117.1,33.36,2091.0,<1H OCEAN,0
-116.95,33.31,1838.0,<1H OCEAN,0
-117.03,33.32,601.0,<1H OCEAN,0
-117.05,33.29,891.0,<1H OCEAN,0
-117.05,33.26,1704.0,<1H OCEAN,0
-117.12,33.27,1727.0,<1H OCEAN,0
-117.0,33.29,573.0,<1H OCEAN,0
-116.98,33.26,3129.0,<1H OCEAN,0
-116.99,33.2,1531.0,<1H OCEAN,0
-116.9,33.22,2012.0,<1H OCEAN,0
-117.14,33.23,918.0,<1H OCEAN,0
-117.11,33.23,2228.0,<1H OCEAN,0
-117.08,33.23,1385.0,<1H OCEAN,0
-117.2,33.24,2106.0,<1H OCEAN,0
-117.15,33.2,1253.0,<1H OCEAN,0
-117.2,33.2,1875.0,<1H OCEAN,0
-117.22,33.22,1693.0,<1H OCEAN,0
-117.22,33.22,1555.0,<1H OCEAN,0
-117.22,33.22,704.0,<1H OCEAN,0
-117.23,33.24,1014.0,<1H OCEAN,0
-117.24,33.23,1767.0,<1H OCEAN,0
-117.24,33.23,1194.0,<1H OCEAN,0
-117.23,33.23,1946.0,<1H OCEAN,0
-117.23,33.22,962.0,<1H OCEAN,0
-117.23,33.22,1036.0,<1H OCEAN,0
-117.24,33.22,1173.0,<1H OCEAN,0
-117.24,33.21,1938.0,<1H OCEAN,0
-117.23,33.21,348.0,<1H OCEAN,0
-117.25,33.25,2997.0,<1H OCEAN,0
-117.27,33.23,9690.0,<1H OCEAN,0
-117.27,33.22,999.0,<1H OCEAN,0
-117.27,33.22,470.0,<1H OCEAN,0
-117.28,33.22,1065.0,<1H OCEAN,0
-117.27,33.21,3161.0,<1H OCEAN,0
-117.25,33.22,1160.0,<1H OCEAN,0
-117.25,33.22,1654.0,<1H OCEAN,0
-117.26,33.21,1325.0,<1H OCEAN,0
-117.28,33.2,1012.0,NEAR OCEAN,3
-117.27,33.2,1360.0,<1H OCEAN,0
-117.26,33.2,1675.0,<1H OCEAN,0
-117.27,33.2,978.0,<1H OCEAN,0
-117.27,33.19,663.0,NEAR OCEAN,3
-117.28,33.19,1633.0,NEAR OCEAN,3
-117.25,33.21,1992.0,<1H OCEAN,0
-117.24,33.21,1859.0,<1H OCEAN,0
-117.24,33.21,1581.0,<1H OCEAN,0
-117.24,33.2,1045.0,<1H OCEAN,0
-117.24,33.2,989.0,<1H OCEAN,0
-117.25,33.2,1472.0,<1H OCEAN,0
-117.25,33.2,1302.0,<1H OCEAN,0
-117.25,33.21,1035.0,<1H OCEAN,0
-117.23,33.21,861.0,<1H OCEAN,0
-117.22,33.21,1901.0,<1H OCEAN,0
-117.22,33.2,801.0,<1H OCEAN,0
-117.23,33.2,1770.0,<1H OCEAN,0
-117.23,33.2,999.0,<1H OCEAN,0
-117.21,33.2,1288.0,<1H OCEAN,0
-117.22,33.19,1948.0,<1H OCEAN,0
-117.27,33.18,1481.0,NEAR OCEAN,3
-117.26,33.19,1518.0,NEAR OCEAN,3
-117.26,33.19,1044.0,NEAR OCEAN,3
-117.25,33.19,830.0,<1H OCEAN,0
-117.24,33.19,1035.0,<1H OCEAN,0
-117.23,33.19,1147.0,<1H OCEAN,0
-117.24,33.18,1646.0,<1H OCEAN,0
-117.3,33.17,3760.0,NEAR OCEAN,3
-117.32,33.17,828.0,NEAR OCEAN,3
-117.31,33.17,809.0,NEAR OCEAN,3
-117.31,33.16,2282.0,NEAR OCEAN,3
-117.31,33.16,781.0,NEAR OCEAN,3
-117.29,33.18,1632.0,NEAR OCEAN,3
-117.29,33.18,436.0,NEAR OCEAN,3
-117.28,33.18,842.0,NEAR OCEAN,3
-117.28,33.18,384.0,NEAR OCEAN,3
-117.26,33.18,2235.0,NEAR OCEAN,3
-117.27,33.15,10877.0,NEAR OCEAN,3
-117.29,33.15,952.0,NEAR OCEAN,3
-117.24,33.17,3925.0,<1H OCEAN,0
-117.22,33.17,810.0,<1H OCEAN,0
-117.23,33.16,1164.0,NEAR OCEAN,3
-117.23,33.16,2091.0,NEAR OCEAN,3
-117.22,33.18,2328.0,<1H OCEAN,0
-117.21,33.17,1446.0,<1H OCEAN,0
-117.21,33.19,1722.0,<1H OCEAN,0
-117.19,33.18,1921.0,<1H OCEAN,0
-117.21,33.16,1246.0,<1H OCEAN,0
-117.2,33.16,3094.0,<1H OCEAN,0
-117.2,33.15,1927.0,<1H OCEAN,0
-117.2,33.14,1663.0,<1H OCEAN,0
-117.22,33.14,2314.0,NEAR OCEAN,3
-117.21,33.14,1708.0,<1H OCEAN,0
-117.21,33.13,754.0,NEAR OCEAN,3
-117.17,33.18,426.0,<1H OCEAN,0
-117.18,33.16,3943.0,<1H OCEAN,0
-117.15,33.16,2726.0,<1H OCEAN,0
-117.14,33.16,733.0,<1H OCEAN,0
-117.13,33.15,997.0,<1H OCEAN,0
-117.14,33.15,702.0,<1H OCEAN,0
-117.14,33.15,758.0,<1H OCEAN,0
-117.15,33.14,470.0,<1H OCEAN,0
-117.13,33.15,1759.0,<1H OCEAN,0
-117.13,33.14,993.0,<1H OCEAN,0
-117.13,33.14,1320.0,<1H OCEAN,0
-117.12,33.14,1025.0,<1H OCEAN,0
-117.12,33.14,1211.0,<1H OCEAN,0
-117.13,33.14,1147.0,<1H OCEAN,0
-117.19,33.14,1677.0,<1H OCEAN,0
-117.18,33.15,5410.0,<1H OCEAN,0
-117.21,33.13,912.0,NEAR OCEAN,3
-117.2,33.12,1473.0,NEAR OCEAN,3
-117.21,33.12,926.0,NEAR OCEAN,3
-117.18,33.11,1197.0,NEAR OCEAN,3
-117.25,33.12,3335.0,NEAR OCEAN,3
-117.24,33.11,1410.0,NEAR OCEAN,3
-117.23,33.1,685.0,NEAR OCEAN,3
-117.25,33.1,1176.0,NEAR OCEAN,3
-117.26,33.09,349.0,NEAR OCEAN,3
-117.26,33.09,1335.0,NEAR OCEAN,3
-117.23,33.09,2015.0,NEAR OCEAN,3
-117.25,33.08,1311.0,NEAR OCEAN,3
-117.25,33.08,3097.0,NEAR OCEAN,3
-117.26,33.08,1958.0,NEAR OCEAN,3
-117.09,33.13,3773.0,<1H OCEAN,0
-117.08,33.14,827.0,<1H OCEAN,0
-117.08,33.14,921.0,<1H OCEAN,0
-117.07,33.14,1683.0,<1H OCEAN,0
-117.07,33.15,936.0,<1H OCEAN,0
-117.06,33.15,1158.0,<1H OCEAN,0
-117.11,33.19,1656.0,<1H OCEAN,0
-117.03,33.18,2732.0,<1H OCEAN,0
-117.06,33.17,2844.0,<1H OCEAN,0
-117.1,33.17,1226.0,<1H OCEAN,0
-117.08,33.16,2697.0,<1H OCEAN,0
-117.07,33.15,1231.0,<1H OCEAN,0
-117.08,33.14,1444.0,<1H OCEAN,0
-117.09,33.15,1981.0,<1H OCEAN,0
-117.07,33.13,4526.0,<1H OCEAN,0
-117.07,33.13,612.0,<1H OCEAN,0
-117.06,33.14,2447.0,<1H OCEAN,0
-117.05,33.13,5370.0,<1H OCEAN,0
-117.04,33.15,6583.0,<1H OCEAN,0
-117.05,33.14,2737.0,<1H OCEAN,0
-117.06,33.13,4854.0,<1H OCEAN,0
-117.08,33.13,7014.0,<1H OCEAN,0
-117.08,33.12,107.0,<1H OCEAN,0
-117.11,33.15,2916.0,<1H OCEAN,0
-117.1,33.15,1398.0,<1H OCEAN,0
-117.12,33.15,1564.0,<1H OCEAN,0
-117.14,33.18,2300.0,<1H OCEAN,0
-117.1,33.14,4917.0,<1H OCEAN,0
-117.11,33.14,1395.0,<1H OCEAN,0
-117.14,33.12,2662.0,<1H OCEAN,0
-117.13,33.13,1123.0,<1H OCEAN,0
-117.11,33.12,59.0,<1H OCEAN,0
-117.1,33.12,315.0,<1H OCEAN,0
-117.11,33.11,1167.0,<1H OCEAN,0
-117.14,33.07,4074.0,<1H OCEAN,0
-117.12,33.07,363.0,<1H OCEAN,0
-117.1,33.07,1080.0,<1H OCEAN,0
-117.07,33.07,1045.0,<1H OCEAN,0
-117.1,33.09,5640.0,<1H OCEAN,0
-117.08,33.08,1383.0,<1H OCEAN,0
-117.09,33.1,1387.0,<1H OCEAN,0
-117.08,33.09,1988.0,<1H OCEAN,0
-117.09,33.12,620.0,<1H OCEAN,0
-117.08,33.11,1301.0,<1H OCEAN,0
-117.08,33.11,1556.0,<1H OCEAN,0
-117.09,33.11,891.0,<1H OCEAN,0
-117.08,33.12,823.0,<1H OCEAN,0
-117.07,33.11,1326.0,<1H OCEAN,0
-117.08,33.11,1669.0,<1H OCEAN,0
-117.08,33.12,565.0,<1H OCEAN,0
-117.07,33.12,2818.0,<1H OCEAN,0
-117.07,33.12,1224.0,<1H OCEAN,0
-117.07,33.12,1251.0,<1H OCEAN,0
-117.07,33.11,3004.0,<1H OCEAN,0
-117.06,33.09,3516.0,<1H OCEAN,0
-117.03,33.13,3555.0,<1H OCEAN,0
-116.97,33.13,2177.0,<1H OCEAN,0
-117.05,33.13,1118.0,<1H OCEAN,0
-117.05,33.11,2095.0,<1H OCEAN,0
-117.05,33.13,1099.0,<1H OCEAN,0
-117.05,33.1,2119.0,<1H OCEAN,0
-117.03,33.12,1286.0,<1H OCEAN,0
-117.04,33.09,1902.0,<1H OCEAN,0
-116.93,33.06,1628.0,<1H OCEAN,0
-116.89,32.99,1448.0,<1H OCEAN,0
-116.95,32.96,992.0,<1H OCEAN,0
-116.84,33.08,1474.0,<1H OCEAN,0
-116.77,33.08,737.0,<1H OCEAN,0
-116.78,33.0,5102.0,<1H OCEAN,0
-116.84,33.01,2592.0,<1H OCEAN,0
-116.88,33.05,4197.0,<1H OCEAN,0
-116.88,33.02,1818.0,<1H OCEAN,0
-116.9,33.03,1975.0,<1H OCEAN,0
-116.86,33.05,5030.0,<1H OCEAN,0
-116.86,33.02,251.0,<1H OCEAN,0
-116.84,33.02,645.0,<1H OCEAN,0
-116.74,33.33,1802.0,INLAND,2
-116.68,33.16,1001.0,INLAND,2
-116.6,33.06,612.0,INLAND,2
-116.58,33.09,334.0,INLAND,2
-116.56,33.05,536.0,INLAND,2
-116.61,33.04,616.0,INLAND,2
-116.66,33.09,532.0,INLAND,2
-116.67,32.97,120.0,<1H OCEAN,0
-116.52,32.9,1754.0,INLAND,2
-116.34,33.36,731.0,INLAND,2
-116.32,33.28,327.0,INLAND,2
-116.26,33.07,452.0,INLAND,2
-116.28,32.84,194.0,INLAND,2
-116.37,33.19,1289.0,INLAND,2
-116.58,32.69,2133.0,INLAND,2
-116.45,32.65,1644.0,INLAND,2
-116.35,32.74,1046.0,INLAND,2
-116.2,32.64,567.0,INLAND,2
-116.75,32.85,2266.0,<1H OCEAN,0
-116.79,32.84,1891.0,<1H OCEAN,0
-116.76,32.84,1627.0,<1H OCEAN,0
-116.77,32.82,1969.0,<1H OCEAN,0
-116.75,32.82,1222.0,<1H OCEAN,4
-116.8,32.8,1672.0,<1H OCEAN,0
-116.62,32.86,2032.0,<1H OCEAN,0
-116.66,32.79,918.0,<1H OCEAN,0
-116.87,32.75,993.0,<1H OCEAN,0
-116.91,32.73,2048.0,<1H OCEAN,0
-116.87,32.72,1431.0,<1H OCEAN,0
-116.89,32.67,1355.0,<1H OCEAN,0
-116.76,32.74,2129.0,<1H OCEAN,0
-116.79,32.61,1421.0,<1H OCEAN,0
-122.41,37.81,592.0,NEAR BAY,1
-122.41,37.81,2305.0,NEAR BAY,1
-122.42,37.81,473.0,NEAR BAY,1
-122.42,37.8,838.0,NEAR BAY,1
-122.42,37.8,1848.0,NEAR BAY,1
-122.42,37.8,958.0,NEAR BAY,1
-122.42,37.8,277.0,NEAR BAY,1
-122.41,37.8,1335.0,NEAR BAY,1
-122.41,37.8,1328.0,NEAR BAY,1
-122.41,37.8,1279.0,NEAR BAY,1
-122.41,37.8,629.0,NEAR BAY,1
-122.41,37.8,1906.0,NEAR BAY,1
-122.41,37.8,437.0,NEAR BAY,1
-122.4,37.8,679.0,NEAR BAY,1
-122.4,37.8,920.0,NEAR BAY,1
-122.4,37.81,536.0,NEAR BAY,1
-122.41,37.8,1415.0,NEAR BAY,1
-122.4,37.8,1432.0,NEAR BAY,1
-122.41,37.8,1700.0,NEAR BAY,1
-122.41,37.8,1016.0,NEAR BAY,1
-122.41,37.8,2957.0,NEAR BAY,1
-122.41,37.8,1648.0,NEAR BAY,1
-122.41,37.8,1446.0,NEAR BAY,1
-122.41,37.8,1785.0,NEAR BAY,1
-122.41,37.79,2062.0,NEAR BAY,1
-122.42,37.8,1156.0,NEAR BAY,1
-122.42,37.8,1830.0,NEAR BAY,1
-122.42,37.8,1576.0,NEAR BAY,1
-122.42,37.8,932.0,NEAR BAY,1
-122.42,37.8,2122.0,NEAR BAY,1
-122.42,37.79,2286.0,NEAR BAY,1
-122.42,37.79,2112.0,NEAR BAY,1
-122.42,37.79,2452.0,NEAR BAY,1
-122.41,37.79,1711.0,NEAR BAY,1
-122.41,37.79,1178.0,NEAR BAY,1
-122.41,37.79,904.0,NEAR BAY,1
-122.41,37.8,1846.0,NEAR BAY,1
-122.41,37.79,1515.0,NEAR BAY,1
-122.41,37.8,3260.0,NEAR BAY,1
-122.39,37.8,1525.0,NEAR BAY,1
-122.4,37.79,1007.0,NEAR BAY,1
-122.41,37.79,1688.0,NEAR BAY,1
-122.41,37.79,1504.0,NEAR BAY,1
-122.41,37.79,3436.0,NEAR BAY,1
-122.42,37.79,1761.0,NEAR BAY,1
-122.41,37.79,4518.0,NEAR BAY,1
-122.42,37.78,628.0,NEAR BAY,1
-122.42,37.78,1211.0,NEAR BAY,1
